date,entries
2021-07-12,4351.856470588235
2021-07-13,4707.5505882352945
2021-07-14,4808.854117647059
2021-07-15,4899.510588235295
2021-07-16,4758.88
2021-07-17,3042.675294117647
2021-07-18,2486.68
2021-07-19,4474.592941176471
2021-07-20,4664.52
2021-07-21,4751.153301886792
2021-07-22,4898.976415094339
2021-07-23,4786.877358490566
2021-07-24,3266.2705882352943
2021-07-25,2415.2964705882355
2021-07-26,4445.894117647059
2021-07-27,4726.009411764706
2021-07-28,4799.425882352941
2021-07-29,4593.945882352941
2021-07-30,4777.910588235294
2021-07-31,3232.0188235294117
2021-08-01,2388.3576470588237
2021-08-02,4467.934117647059
2021-08-03,4719.43294117647
2021-08-04,4785.4447058823525
2021-08-05,4783.044705882353
2021-08-06,4716.649411764706
2021-08-07,3128.3811764705883
2021-08-08,2359.5717647058823
2021-08-09,4376.705882352941
2021-08-10,4625.428235294117
2021-08-11,4683.759433962264
2021-08-12,4620.759433962264
2021-08-13,4520.441037735849
2021-08-14,3013.030588235294
2021-08-15,2508.338823529412
2021-08-16,4350.524705882353
2021-08-17,4582.228235294117
2021-08-18,4605.917647058824
2021-08-19,4566.691764705883
2021-08-20,4542.268235294117
2021-08-21,2983.3576470588237
2021-08-22,1383.7670588235294
2021-08-23,3881.6470588235293
2021-08-24,4603.407058823529
2021-08-25,4658.823529411765
2021-08-26,4623.264150943396
2021-08-27,4421.101654846336
2021-08-28,2902.705188679245
2021-08-29,2436.502358490566
2021-08-30,4358.485849056604
2021-08-31,4708.415094339623
2021-09-01,4273.292452830188
2021-09-02,3100.8815165876777
2021-09-03,4347.1516587677725
2021-09-04,3105.446808510638
2021-09-05,2425.865566037736
2021-09-06,2691.941037735849
2021-09-07,4460.773584905661
2021-09-08,4692.757075471698
2021-09-09,4949.103773584906
2021-09-10,5278.813679245283
2021-09-11,3405.190588235294
2021-09-12,2705.92
2021-09-13,5357.4494117647055
2021-09-14,5657.43294117647
2021-09-15,5598.211764705882
2021-09-16,4681.376470588235
2021-09-17,5628.762352941177
2021-09-18,3453.115294117647
2021-09-19,2728.2094117647057
2021-09-20,5498.0023529411765
2021-09-21,5701.8164705882355
2021-09-22,5700.407058823529
2021-09-23,5671.908235294118
2021-09-24,5783.451764705882
2021-09-25,3554.9882352941177
2021-09-26,2721.788235294118
2021-09-27,5467.943529411765
2021-09-28,5531.637647058824
2021-09-29,5771.256470588235
2021-09-30,5888.491764705882
2021-10-01,5861.185882352941
2021-10-02,3476.4376470588236
2021-10-03,2684.4
2021-10-04,5447.691764705883
2021-10-05,5837.322352941176
2021-10-06,5914.943529411765
2021-10-07,5980.941176470588
2021-10-08,5879.355294117647
2021-10-09,3463.3176470588237
2021-10-10,2544.334117647059
2021-10-11,4175.009411764706
2021-10-12,5840.134117647059
2021-10-13,5922.421176470588
2021-10-14,6048.5552941176475
2021-10-15,5962.244705882353
2021-10-16,3427.164705882353
2021-10-17,2751.0941176470587
2021-10-18,5627.350588235294
2021-10-19,5934.877647058824
2021-10-20,6020.39294117647
2021-10-21,6062.80705882353
2021-10-22,5938.823529411765
2021-10-23,3459.585882352941
2021-10-24,2684.510588235294
2021-10-25,5638.1129411764705
2021-10-26,5041.343529411764
2021-10-27,6087.367058823529
2021-10-28,6166.138823529412
2021-10-29,5901.84
2021-10-30,3338.298823529412
2021-10-31,2825.04
2021-11-01,5656.7764705882355
2021-11-02,5166.773584905661
2021-11-03,6079.1509433962265
2021-11-04,6029.188679245283
2021-11-05,6009.3490566037735
2021-11-06,3615.306603773585
2021-11-07,2996.176886792453
2021-11-08,5722.450471698113
2021-11-09,6042.0376470588235
2021-11-10,6141.872941176471
2021-11-11,5190.821176470588
2021-11-12,5704.522352941177
2021-11-13,3549.044705882353
2021-11-14,2820.115294117647
2021-11-15,5738.60705882353
2021-11-16,6083.087058823529
2021-11-17,6129.995294117647
2021-11-18,6183.1482352941175
2021-11-19,6007.470588235294
2021-11-20,3574.105633802817
2021-11-21,2823.2535211267605
2021-11-22,5751.819248826291
2021-11-23,5976.692488262911
2021-11-24,5613.011737089202
2021-11-25,2440.342723004695
2021-11-26,3689.800469483568
2021-11-27,3161.7323943661972
2021-11-28,2484.089201877934
2021-11-29,5497.828638497653
2021-11-30,5810.481220657277
2021-12-01,6029.8
2021-12-02,6083.021176470588
2021-12-03,5774.891764705882
