stop_name,year,Borough,gtfs_longitude,gtfs_latitude,entries
1 Av,2019,Manhattan,-73.981628,40.730953,14731.638356164385
1 Av,2020,Manhattan,-73.981628,40.730953,5858.733333333334
1 Av,2021,Manhattan,-73.981628,40.730953,7164.077151335313
103 St,2019,Manhattan,-73.968379,40.799446,10356.465753424658
103 St,2019,Manhattan,-73.961454,40.796092,4135.219178082191
103 St,2019,Manhattan,-73.947478,40.7906,11133.287671232876
103 St,2020,Manhattan,-73.968379,40.799446,3826.891666666667
103 St,2020,Manhattan,-73.961454,40.796092,1516.4388888888889
103 St,2020,Manhattan,-73.947478,40.7906,4886.705555555554
103 St,2021,Manhattan,-73.968379,40.799446,4036.646884272997
103 St,2021,Manhattan,-73.961454,40.796092,1535.1899109792284
103 St,2021,Manhattan,-73.947478,40.7906,4871.219584569733
103 St - Corona Plaza,2019,Queens,-73.8627,40.749865,17618.797260273972
103 St - Corona Plaza,2020,Queens,-73.8627,40.749865,8872.355555555556
103 St - Corona Plaza,2021,Queens,-73.8627,40.749865,9834.991097922848
104 St,2019,Queens,-73.84433,40.69517800000001,2148.956164383562
104 St,2019,Queens,-73.837683,40.681711,1495.9890410958906
104 St,2020,Queens,-73.84433,40.69517800000001,1007.875
104 St,2020,Queens,-73.837683,40.681711,683.0361111111113
104 St,2021,Queens,-73.84433,40.69517800000001,1078.9881305637982
104 St,2021,Queens,-73.837683,40.681711,686.0860534124629
110 St,2019,Manhattan,-73.94425,40.79502,9158.744505494506
110 St,2020,Manhattan,-73.94425,40.79502,3863.208333333334
110 St,2021,Manhattan,-73.94425,40.79502,3939.353115727003
111 St,2019,Queens,-73.855334,40.75173,10594.741758241758
111 St,2019,Queens,-73.836345,40.697418,1613.5882352941173
111 St,2019,Queens,-73.832163,40.684331,2119.3068493150686
111 St,2020,Queens,-73.855334,40.75173,5774.25
111 St,2020,Queens,-73.836345,40.697418,841.4944444444444
111 St,2020,Queens,-73.832163,40.684331,949.4527777777777
111 St,2021,Queens,-73.855334,40.75173,5926.910979228486
111 St,2021,Queens,-73.836345,40.697418,943.1572700296737
111 St,2021,Queens,-73.832163,40.684331,940.4213649851632
116 St,2019,Manhattan,-73.954882,40.805085,6330.690410958904
116 St,2019,Manhattan,-73.949625,40.802098,9251.791780821917
116 St,2019,Manhattan,-73.94161700000002,40.798629,12649.945205479453
116 St,2020,Manhattan,-73.954882,40.805085,2364.655555555556
116 St,2020,Manhattan,-73.949625,40.802098,3690.458333333334
116 St,2020,Manhattan,-73.94161700000002,40.798629,5411.969444444445
116 St,2021,Manhattan,-73.954882,40.805085,2286.774480712166
116 St,2021,Manhattan,-73.949625,40.802098,3669.575667655786
116 St,2021,Manhattan,-73.94161700000002,40.798629,5371.498516320475
116 St - Columbia University,2019,Manhattan,-73.96410999999998,40.807722,12016.315068493152
116 St - Columbia University,2020,Manhattan,-73.96410999999998,40.807722,3318.75
116 St - Columbia University,2021,Manhattan,-73.96410999999998,40.807722,3217.4401197604793
121 St,2019,Queens,-73.828294,40.700492,1897.328767123288
121 St,2020,Queens,-73.828294,40.700492,888.5305555555556
121 St,2021,Queens,-73.828294,40.700492,1000.0771513353116
125 St,2019,Manhattan,-73.958372,40.815581,6548.471232876713
125 St,2019,Manhattan,-73.952343,40.811109,25651.471074380166
125 St,2019,Manhattan,-73.945495,40.807754,23751.20547945205
125 St,2019,Manhattan,-73.93759399999998,40.804138,23851.95616438356
125 St,2020,Manhattan,-73.958372,40.815581,2512.983333333333
125 St,2020,Manhattan,-73.952343,40.811109,10245.85
125 St,2020,Manhattan,-73.945495,40.807754,4971.055555555556
125 St,2020,Manhattan,-73.93759399999998,40.804138,9678.980555555556
125 St,2021,Manhattan,-73.958372,40.815581,2542.305637982196
125 St,2021,Manhattan,-73.952343,40.811109,9817.183976261127
125 St,2021,Manhattan,-73.945495,40.807754,4835.7418397626125
125 St,2021,Manhattan,-73.93759399999998,40.804138,9011.299703264094
135 St,2019,Manhattan,-73.947649,40.817894,4844.767123287671
135 St,2019,Manhattan,-73.94077,40.814229,11911.211699164343
135 St,2020,Manhattan,-73.947649,40.817894,1776.1361111111112
135 St,2020,Manhattan,-73.94077,40.814229,5010.15
135 St,2021,Manhattan,-73.947649,40.817894,1654.9970326409493
135 St,2021,Manhattan,-73.94077,40.814229,4771.106824925816
137 St - City College,2019,Manhattan,-73.953676,40.822008,10748.586301369865
137 St - City College,2020,Manhattan,-73.953676,40.822008,4555.997222222222
137 St - City College,2021,Manhattan,-73.953676,40.822008,4431.050445103858
138 St - Grand Concourse,2019,Bronx,-73.929849,40.813224,2884.3972602739727
138 St - Grand Concourse,2020,Bronx,-73.929849,40.813224,983.0891364902507
138 St - Grand Concourse,2021,Bronx,-73.929849,40.813224,1503.7448071216618
14 St - Union Sq,2019,Manhattan,-73.99056800000002,40.735736,87991.17534246574
145 St,2019,Manhattan,-73.95036,40.826551,8122.632876712329
145 St,2019,Manhattan,-73.944216,40.824783,20730.650969529084
145 St,2019,Manhattan,-73.936245,40.820421,2718.67397260274
145 St,2020,Manhattan,-73.95036,40.826551,3291.4972222222223
145 St,2020,Manhattan,-73.944216,40.824783,8221.072222222223
145 St,2020,Manhattan,-73.936245,40.820421,1229.8638888888886
145 St,2021,Manhattan,-73.95036,40.826551,3497.6083086053413
145 St,2021,Manhattan,-73.944216,40.824783,7800.0445103857555
145 St,2021,Manhattan,-73.936245,40.820421,1243.8011869436202
149 St - Grand Concourse,2020,Bronx,-73.927351,40.818375,4840.516666666666
149 St - Grand Concourse,2021,Bronx,-73.927351,40.818375,4401.715133531157
15 St - Prospect Park,2019,Brooklyn,-73.979493,40.66036500000001,5426.246575342466
15 St - Prospect Park,2020,Brooklyn,-73.979493,40.66036500000001,1879.3861111111112
15 St - Prospect Park,2021,Brooklyn,-73.979493,40.66036500000001,1825.7922848664691
155 St,2019,Manhattan,-73.941514,40.830518,2488.6383561643834
155 St,2019,Manhattan,-73.938209,40.830135,3137.3643835616444
155 St,2020,Manhattan,-73.941514,40.830518,985.7027777777777
155 St,2020,Manhattan,-73.938209,40.830135,1506.225
155 St,2021,Manhattan,-73.941514,40.830518,963.5875370919881
155 St,2021,Manhattan,-73.938209,40.830135,1433.994065281899
157 St,2019,Manhattan,-73.94489,40.834041,10330.986301369865
157 St,2020,Manhattan,-73.94489,40.834041,3683.6112676056337
157 St,2021,Manhattan,-73.94489,40.834041,3910.109792284866
161 St - Yankee Stadium,2019,Bronx,-73.925651,40.827905,22849.66849315069
161 St - Yankee Stadium,2020,Bronx,-73.925651,40.827905,8540.697222222223
161 St - Yankee Stadium,2021,Bronx,-73.925651,40.827905,9439.091988130564
163 St - Amsterdam Av,2019,Manhattan,-73.939892,40.836013,3830.1424657534253
163 St - Amsterdam Av,2020,Manhattan,-73.939892,40.836013,1614.8666666666666
163 St - Amsterdam Av,2021,Manhattan,-73.939892,40.836013,1535.5786350148371
167 St,2019,Bronx,-73.9214,40.835537,7305.964383561643
167 St,2019,Bronx,-73.91844,40.833771,7691.122562674094
167 St,2020,Bronx,-73.9214,40.835537,3694.294444444444
167 St,2020,Bronx,-73.91844,40.833771,3836.8777777777777
167 St,2021,Bronx,-73.9214,40.835537,3928.0860534124627
167 St,2021,Bronx,-73.91844,40.833771,3589.528189910979
168 St,2019,Manhattan,-73.939561,40.840719,17096.767123287667
168 St - Washington Hts,2020,Manhattan,-73.94013299999997,40.840556,8473.141666666666
168 St - Washington Hts,2021,Manhattan,-73.94013299999997,40.840556,8925.325373134327
169 St,2019,Queens,-73.793604,40.71047,6835.717808219179
169 St,2020,Queens,-73.793604,40.71047,2915.233333333333
169 St,2021,Queens,-73.793604,40.71047,2969.967359050445
170 St,2019,Bronx,-73.91779100000002,40.840075,6864.3534246575355
170 St,2019,Bronx,-73.9134,40.839306,5881.3369863013695
170 St,2020,Bronx,-73.91779100000002,40.840075,3361.3611111111113
170 St,2020,Bronx,-73.9134,40.839306,2691.088888888889
170 St,2021,Bronx,-73.91779100000002,40.840075,3131.658753709199
170 St,2021,Bronx,-73.9134,40.839306,2607.6557863501484
174 St,2019,Bronx,-73.887734,40.837288,5697.928767123289
174 St,2020,Bronx,-73.887734,40.837288,2550.141666666667
174 St,2021,Bronx,-73.887734,40.837288,2562.854599406528
174-175 Sts,2019,Bronx,-73.910136,40.8459,4190.860273972603
174-175 Sts,2020,Bronx,-73.910136,40.8459,2108.975
174-175 Sts,2021,Bronx,-73.910136,40.8459,2033.1246290801187
175 St,2019,Manhattan,-73.939704,40.847391,11533.449315068494
175 St,2020,Manhattan,-73.939704,40.847391,4322.875
175 St,2021,Manhattan,-73.939704,40.847391,4429.356083086052
176 St,2019,Bronx,-73.911794,40.84848,4736.07397260274
176 St,2020,Bronx,-73.911794,40.84848,2248.302777777778
176 St,2021,Bronx,-73.911794,40.84848,2243.439169139466
18 Av,2019,Brooklyn,-74.001736,40.607954,5382.849315068494
18 Av,2019,Brooklyn,-73.990414,40.620671,3266.652054794521
18 Av,2019,Brooklyn,-73.97697099999998,40.629755,3085.528767123288
18 Av,2020,Brooklyn,-74.001736,40.607954,2371.6388888888887
18 Av,2020,Brooklyn,-73.990414,40.620671,1894.7111111111112
18 Av,2020,Brooklyn,-73.97697099999998,40.629755,1391.2472222222225
18 Av,2021,Brooklyn,-74.001736,40.607954,2313.4688427299698
18 Av,2021,Brooklyn,-73.990414,40.620671,2207.237388724036
18 Av,2021,Brooklyn,-73.97697099999998,40.629755,1362.0474777448069
18 St,2019,Manhattan,-73.99787099999998,40.74104000000001,7302.928571428572
18 St,2020,Manhattan,-73.99787099999998,40.74104000000001,2061.7
18 St,2021,Manhattan,-73.99787099999998,40.74104000000001,1894.2967359050444
181 St,2019,Manhattan,-73.937969,40.851695,9381.605479452055
181 St,2019,Manhattan,-73.933596,40.849505,9740.378082191779
181 St,2020,Manhattan,-73.937969,40.851695,3532.3
181 St,2020,Manhattan,-73.933596,40.849505,4764.938235294118
181 St,2021,Manhattan,-73.937969,40.851695,4486.379821958457
181 St,2021,Manhattan,-73.933596,40.849505,276.52
182-183 Sts,2019,Bronx,-73.900741,40.856093,4189.054794520548
182-183 Sts,2020,Bronx,-73.900741,40.856093,2056.4666666666667
182-183 Sts,2021,Bronx,-73.900741,40.856093,1913.8605341246289
183 St,2019,Bronx,-73.903879,40.858407,4911.753424657534
183 St,2020,Bronx,-73.903879,40.858407,2517.811111111111
183 St,2021,Bronx,-73.903879,40.858407,2538.729970326409
190 St,2019,Manhattan,-73.93418,40.859022,4245.9586776859505
190 St,2020,Manhattan,-73.93418,40.859022,1490.3444444444447
190 St,2021,Manhattan,-73.93418,40.859022,1050.9554896142433
191 St,2019,Manhattan,-73.929412,40.855225,6429.906593406594
191 St,2020,Manhattan,-73.929412,40.855225,1156.9805555555556
191 St,2021,Manhattan,-73.929412,40.855225,3320.324404761905
2 Av,2019,Manhattan,-73.989938,40.723402,15413.413698630136
2 Av,2020,Manhattan,-73.989938,40.723402,4991.908333333334
2 Av,2021,Manhattan,-73.989938,40.723402,4766.483679525222
20 Av,2019,Brooklyn,-73.998168,40.604556,4376.495890410959
20 Av,2019,Brooklyn,-73.985026,40.61741,3146.868493150685
20 Av,2020,Brooklyn,-73.998168,40.604556,1965.4944444444445
20 Av,2020,Brooklyn,-73.985026,40.61741,1348.8416666666667
20 Av,2021,Brooklyn,-73.998168,40.604556,1874.0623145400596
20 Av,2021,Brooklyn,-73.985026,40.61741,1534.3649851632047
207 St,2019,Manhattan,-73.91882199999998,40.864621,5266.033057851239
207 St,2020,Manhattan,-73.91882199999998,40.864621,2444.338888888889
207 St,2021,Manhattan,-73.91882199999998,40.864621,2458.2916666666665
21 St,2019,Queens,-73.949724,40.744065,1489.6219178082192
21 St,2020,Queens,-73.949724,40.744065,650.4666666666667
21 St,2021,Queens,-73.949724,40.744065,663.9406528189911
21 St - Queensbridge,2019,Queens,-73.942836,40.754203,9700.594520547946
21 St - Queensbridge,2020,Queens,-73.942836,40.754203,3737.597222222222
21 St - Queensbridge,2021,Queens,-73.942836,40.754203,3594.7626112759644
215 St,2019,Manhattan,-73.915279,40.869444,1530.3616438356164
215 St,2020,Manhattan,-73.915279,40.869444,614.2881355932202
215 St,2021,Manhattan,-73.915279,40.869444,648.7946428571429
219 St,2019,Bronx,-73.862633,40.883895,2705.095890410959
219 St,2020,Bronx,-73.862633,40.883895,1230.3333333333333
219 St,2021,Bronx,-73.862633,40.883895,1192.0712166172107
225 St,2019,Bronx,-73.860341,40.888022,3307.1452054794518
225 St,2020,Bronx,-73.860341,40.888022,1494.7194444444447
225 St,2021,Bronx,-73.860341,40.888022,1513.7448071216618
23 St,2019,Manhattan,-73.998041,40.745906,20019.550684931502
23 St,2019,Manhattan,-73.995657,40.744081,12738.91506849315
23 St,2019,Manhattan,-73.99282099999998,40.74287800000001,23309.27397260274
23 St,2019,Manhattan,-73.98934399999997,40.741303,19471.94794520548
23 St,2019,Manhattan,-73.986599,40.739864,23374.02465753425
23 St,2020,Manhattan,-73.998041,40.745906,6161.1305555555555
23 St,2020,Manhattan,-73.995657,40.744081,4047.869444444445
23 St,2020,Manhattan,-73.99282099999998,40.74287800000001,8167.919444444445
23 St,2020,Manhattan,-73.98934399999997,40.741303,5396.819444444444
23 St,2020,Manhattan,-73.986599,40.739864,6893.461111111111
23 St,2021,Manhattan,-73.998041,40.745906,5980.222551928783
23 St,2021,Manhattan,-73.995657,40.744081,3768.471810089021
23 St,2021,Manhattan,-73.99282099999998,40.74287800000001,6711.504451038575
23 St,2021,Manhattan,-73.98934399999997,40.741303,4803.3353115727
23 St,2021,Manhattan,-73.986599,40.739864,5970.356083086053
231 St,2019,Bronx,-73.904834,40.878856,8067.068493150685
231 St,2020,Bronx,-73.904834,40.878856,3396.55
231 St,2021,Bronx,-73.904834,40.878856,3428.632047477745
233 St,2019,Bronx,-73.857473,40.893193,3993.783561643836
233 St,2020,Bronx,-73.857473,40.893193,1938.9388888888889
233 St,2021,Bronx,-73.857473,40.893193,2003.3798219584571
238 St,2019,Bronx,-73.90087,40.884667,3362.843835616439
238 St,2020,Bronx,-73.90087,40.884667,1547.7111111111112
238 St,2021,Bronx,-73.90087,40.884667,1523.366071428571
25 Av,2019,Brooklyn,-73.986829,40.597704,4218.032876712329
25 Av,2020,Brooklyn,-73.986829,40.597704,1729.2194444444447
25 Av,2021,Brooklyn,-73.986829,40.597704,1689.2551928783382
25 St,2019,Brooklyn,-73.998091,40.660397,3209.9342465753425
25 St,2020,Brooklyn,-73.998091,40.660397,1417.013888888889
25 St,2021,Brooklyn,-73.998091,40.660397,1486.234421364985
28 St,2019,Manhattan,-73.993365,40.747215,12364.312328767122
28 St,2019,Manhattan,-73.988691,40.745494,11031.22191780822
28 St,2019,Manhattan,-73.984264,40.74307,16130.109859154929
28 St,2020,Manhattan,-73.993365,40.747215,3562.7444444444445
28 St,2020,Manhattan,-73.988691,40.745494,3191.758333333333
28 St,2020,Manhattan,-73.984264,40.74307,5700.161111111112
28 St,2021,Manhattan,-73.993365,40.747215,3209.151335311573
28 St,2021,Manhattan,-73.988691,40.745494,2837.1127596439173
28 St,2021,Manhattan,-73.984264,40.74307,5131.430267062315
3 Av,2019,Manhattan,-73.986122,40.732849,4699.534246575343
3 Av,2020,Manhattan,-73.986122,40.732849,1991.2277777777774
3 Av,2021,Manhattan,-73.986122,40.732849,2057.7596439169142
3 Av - 138 St,2019,Bronx,-73.926138,40.810476,6965.882191780822
3 Av - 138 St,2020,Bronx,-73.926138,40.810476,3394.613888888889
3 Av - 138 St,2021,Bronx,-73.926138,40.810476,3253.925816023739
3 Av - 149 St,2019,Bronx,-73.917757,40.816109,18721.04383561644
3 Av - 149 St,2020,Bronx,-73.917757,40.816109,8493.487394957983
3 Av - 149 St,2021,Bronx,-73.917757,40.816109,8003.483679525222
30 Av,2019,Queens,-73.921479,40.766779,14387.421917808218
30 Av,2020,Queens,-73.921479,40.766779,4676.261838440111
30 Av,2021,Queens,-73.921479,40.766779,4362.688427299703
33 St,2019,Manhattan,-73.982076,40.746081,24101.698630136987
33 St,2019,Queens,-73.93099699999998,40.744587,7986.394520547946
33 St,2020,Manhattan,-73.982076,40.746081,7882.666666666668
33 St,2020,Queens,-73.93099699999998,40.744587,2598.1694444444447
33 St,2021,Manhattan,-73.982076,40.746081,7272.783382789316
33 St,2021,Queens,-73.93099699999998,40.744587,2389.0118694362022
34 St - 11 Av,2019,Manhattan,-74.00191,40.755882,16883.805479452054
34 St - 11 Av,2020,Manhattan,-74.00191,40.755882,5477.688888888889
34 St - 11 Av,2021,Manhattan,-74.00191,40.755882,5614.13353115727
34 St - Herald Sq,2019,Manhattan,-73.98782299999998,40.749719,108643.1698630137
34 St - Herald Sq,2020,Manhattan,-73.98782299999998,40.749719,33745.586111111115
34 St - Herald Sq,2021,Manhattan,-73.98782299999998,40.749719,31243.97329376855
34 St - Penn Station,2019,Manhattan,-73.993391,40.752287,114337.8493150685
34 St - Penn Station,2019,Manhattan,-73.991057,40.750373,29345.31232876712
34 St - Penn Station,2020,Manhattan,-73.993391,40.752287,21210.63333333333
34 St - Penn Station,2020,Manhattan,-73.991057,40.750373,21270.99722222222
34 St - Penn Station,2021,Manhattan,-73.993391,40.752287,20474.39169139466
34 St - Penn Station,2021,Manhattan,-73.991057,40.750373,19164.572700296736
36 Av,2019,Queens,-73.929575,40.756804,5318.273972602739
36 Av,2020,Queens,-73.929575,40.756804,2244.241666666667
36 Av,2021,Queens,-73.929575,40.756804,2157.6973293768547
36 St,2019,Brooklyn,-74.00354899999998,40.655144,11862.545205479453
36 St,2019,Queens,-73.928781,40.752039,3949.989010989011
36 St,2020,Brooklyn,-74.00354899999998,40.655144,5366.758333333333
36 St,2020,Queens,-73.928781,40.752039,1322.7694444444444
36 St,2021,Brooklyn,-74.00354899999998,40.655144,5579.658753709199
36 St,2021,Queens,-73.928781,40.752039,1189.4302670623144
39 Av,2019,Queens,-73.932755,40.752882,2291.6294117647053
39 Av,2020,Queens,-73.932755,40.752882,1019.2166666666667
39 Av,2021,Queens,-73.932755,40.752882,925.5786350148368
4 Av,2020,Brooklyn,-73.989779,40.670272,4222.747222222222
4 Av,2021,Brooklyn,-73.989779,40.670272,4203.0534124629075
40 St,2019,Queens,-73.92401600000002,40.743781,8455.575342465754
40 St,2020,Queens,-73.92401600000002,40.743781,3278.519444444445
40 St,2021,Queens,-73.92401600000002,40.743781,3403.367952522255
42 St - Bryant Pk,2020,Manhattan,-73.984569,40.754222,14246.891666666665
42 St - Bryant Pk,2021,Manhattan,-73.984569,40.754222,11974.952522255193
45 St,2019,Brooklyn,-74.010006,40.648939,6770.0438356164395
45 St,2020,Brooklyn,-74.010006,40.648939,2962.0055555555555
45 St,2021,Brooklyn,-74.010006,40.648939,3144.955489614243
46 St,2019,Queens,-73.918435,40.743132,11047.506849315068
46 St,2019,Queens,-73.913333,40.756312,7192.402739726027
46 St,2020,Queens,-73.918435,40.743132,4683.516666666666
46 St,2020,Queens,-73.913333,40.756312,2823.75
46 St,2021,Queens,-73.918435,40.743132,4950.997032640949
46 St,2021,Queens,-73.913333,40.756312,2780.813056379822
47-50 Sts - Rockefeller Ctr,2019,Manhattan,-73.981329,40.758663,51157.96164383562
47-50 Sts - Rockefeller Ctr,2020,Manhattan,-73.981329,40.758663,15346.936111111108
47-50 Sts - Rockefeller Ctr,2021,Manhattan,-73.981329,40.758663,12544.93175074184
49 St,2020,Manhattan,-73.984139,40.759901,5298.277777777777
49 St,2021,Manhattan,-73.984139,40.759901,5047.353115727004
5 Av,2019,Manhattan,-73.98196300000002,40.753821,47238.024657534246
5 Av/53 St,2019,Manhattan,-73.975224,40.760167,21143.553424657533
5 Av/53 St,2020,Manhattan,-73.975224,40.760167,5652.694444444444
5 Av/53 St,2021,Manhattan,-73.975224,40.760167,4621.575667655787
5 Av/59 St,2019,Manhattan,-73.973347,40.764811,34115.260273972606
5 Av/59 St,2020,Manhattan,-73.973347,40.764811,4404.6
5 Av/59 St,2021,Manhattan,-73.973347,40.764811,4461.614243323442
50 St,2019,Brooklyn,-73.994791,40.63626,2698.975342465753
50 St,2019,Manhattan,-73.985984,40.762456,19165.29589041096
50 St,2019,Manhattan,-73.98384899999998,40.76172800000001,22381.860273972597
50 St,2020,Brooklyn,-73.994791,40.63626,1447.8916666666669
50 St,2020,Manhattan,-73.985984,40.762456,5257.702777777778
50 St,2020,Manhattan,-73.98384899999998,40.76172800000001,5711.13888888889
50 St,2021,Brooklyn,-73.994791,40.63626,1457.112759643917
50 St,2021,Manhattan,-73.985984,40.762456,5253.86646884273
50 St,2021,Manhattan,-73.98384899999998,40.76172800000001,4739.350148367953
51 St,2019,Manhattan,-73.97192,40.757107,17554.745205479452
51 St,2020,Manhattan,-73.97192,40.757107,4745.930555555556
51 St,2021,Manhattan,-73.97192,40.757107,3925.3709198813062
52 St,2019,Queens,-73.912549,40.744149,5230.041208791209
52 St,2020,Queens,-73.912549,40.744149,2259.1916666666666
52 St,2021,Queens,-73.912549,40.744149,2381.817365269461
53 St,2019,Brooklyn,-74.014034,40.645069,7698.583561643835
53 St,2020,Brooklyn,-74.014034,40.645069,3748.175
53 St,2021,Brooklyn,-74.014034,40.645069,3749.7952522255187
55 St,2019,Brooklyn,-73.995476,40.631435,1777.1150684931506
55 St,2020,Brooklyn,-73.995476,40.631435,933.5694444444445
55 St,2021,Brooklyn,-73.995476,40.631435,916.747774480712
57 St,2019,Manhattan,-73.97745,40.763972,12500.61095890411
57 St,2020,Manhattan,-73.97745,40.763972,4013.666666666666
57 St,2021,Manhattan,-73.97745,40.763972,3548.029673590505
57 St - 7 Av,2019,Manhattan,-73.98065799999998,40.764664,30370.23561643836
57 St - 7 Av,2020,Manhattan,-73.98065799999998,40.764664,9405.855555555556
57 St - 7 Av,2021,Manhattan,-73.98065799999998,40.764664,8326.222551928784
59 St,2019,Brooklyn,-74.017881,40.641362,10079.037463976945
59 St,2020,Brooklyn,-74.017881,40.641362,4477.203342618383
59 St,2020,Manhattan,-73.967967,40.762526,26234.7
59 St,2021,Brooklyn,-74.017881,40.641362,5148.3649851632035
59 St,2021,Manhattan,-73.967967,40.762526,24421.25519287834
59 St - Columbus Circle,2019,Manhattan,-73.98192900000002,40.768247,63562.52328767122
59 St - Columbus Circle,2020,Manhattan,-73.981736,40.768296,19736.572222222218
59 St - Columbus Circle,2021,Manhattan,-73.981736,40.768296,19008.857566765582
6 Av,2019,Manhattan,-73.996786,40.737335,40647.20547945205
6 Av,2020,Manhattan,-73.996786,40.737335,13143.841666666667
6 Av,2021,Manhattan,-73.996786,40.737335,12592.456973293767
62 St,2019,Brooklyn,-73.996895,40.626472,4205.792243767313
62 St,2020,Brooklyn,-73.996895,40.626472,1984.8666666666666
62 St,2021,Brooklyn,-73.996895,40.626472,2210.8961424332338
63 Dr - Rego Park,2019,Queens,-73.861604,40.729846,13149.134246575342
63 Dr - Rego Park,2020,Queens,-73.861604,40.729846,5309.775
63 Dr - Rego Park,2021,Queens,-73.861604,40.729846,5423.572700296736
65 St,2019,Queens,-73.898453,40.749669,3032.5397260273967
65 St,2020,Queens,-73.898453,40.749669,1261.8555555555556
65 St,2021,Queens,-73.898453,40.749669,1310.860534124629
66 St - Lincoln Center,2019,Manhattan,-73.982209,40.77344,19406.167123287672
66 St - Lincoln Center,2020,Manhattan,-73.982209,40.77344,5562.5472222222215
66 St - Lincoln Center,2021,Manhattan,-73.982209,40.77344,5054.272997032641
67 Av,2019,Queens,-73.852719,40.726523,7322.715068493149
67 Av,2020,Queens,-73.852719,40.726523,2793.2111111111108
67 Av,2021,Queens,-73.852719,40.726523,2742.519287833828
68 St - Hunter College,2019,Manhattan,-73.96387,40.768141,18453.783561643835
68 St - Hunter College,2020,Manhattan,-73.96387,40.768141,6629.4333333333325
68 St - Hunter College,2021,Manhattan,-73.96387,40.768141,6500.875370919882
69 St,2019,Queens,-73.896403,40.746325,4314.052054794521
69 St,2020,Queens,-73.896403,40.746325,1990.9222222222227
69 St,2021,Queens,-73.896403,40.746325,2356.943620178041
7 Av,2019,Brooklyn,-73.980305,40.666271,10141.920547945203
7 Av,2019,Brooklyn,-73.972367,40.67705,8560.30410958904
7 Av,2019,Manhattan,-73.981637,40.762862,15272.726027397259
7 Av,2020,Brooklyn,-73.980305,40.666271,3626.013888888889
7 Av,2020,Brooklyn,-73.972367,40.67705,2761.2200557103065
7 Av,2020,Manhattan,-73.981637,40.762862,4140.76388888889
7 Av,2021,Brooklyn,-73.980305,40.666271,3601.8516320474782
7 Av,2021,Brooklyn,-73.972367,40.67705,2778.9139465875373
7 Av,2021,Manhattan,-73.981637,40.762862,3555.412462908012
71 St,2019,Brooklyn,-73.998864,40.61958900000001,4783.8410958904105
71 St,2020,Brooklyn,-73.998864,40.61958900000001,2018.1305555555555
71 St,2021,Brooklyn,-73.998864,40.61958900000001,1914.359050445104
72 St,2019,Manhattan,-73.98196999999998,40.778453000000006,34018.84931506849
72 St,2019,Manhattan,-73.97641,40.775594,7818.558904109588
72 St,2019,Manhattan,-73.958424,40.768799,26144.934246575343
72 St,2020,Manhattan,-73.98196999999998,40.778453000000006,11564.330555555556
72 St,2020,Manhattan,-73.97641,40.775594,2404.733146067416
72 St,2020,Manhattan,-73.958424,40.768799,9978.761111111113
72 St,2021,Manhattan,-73.98196999999998,40.778453000000006,11854.317507418398
72 St,2021,Manhattan,-73.97641,40.775594,2721.795252225519
72 St,2021,Manhattan,-73.958424,40.768799,9764.344213649852
74 St - Broadway,2019,Queens,-73.89139399999998,40.746848,47213.79120879121
75 Av,2019,Queens,-73.837324,40.718331,2934.8465753424653
75 Av,2020,Queens,-73.837324,40.718331,1076.825
75 Av,2021,Queens,-73.837324,40.718331,1061.7091988130564
75 St,2019,Queens,-73.867139,40.691324,2847.128767123288
75 St,2020,Queens,-73.867139,40.691324,1464.0473537604455
75 St,2021,Queens,-73.867139,40.691324,1524.2700296735904
77 St,2019,Brooklyn,-74.02551,40.629742,4660.794520547946
77 St,2019,Manhattan,-73.959874,40.77362,21549.271978021974
77 St,2020,Brooklyn,-74.02551,40.629742,1963.7
77 St,2020,Manhattan,-73.959874,40.77362,8294.480555555556
77 St,2021,Brooklyn,-74.02551,40.629742,1945.0267062314538
77 St,2021,Manhattan,-73.959874,40.77362,8850.050445103858
79 St,2019,Brooklyn,-74.00061,40.613501,5325.621917808219
79 St,2019,Manhattan,-73.979917,40.783934,13083.649315068491
79 St,2020,Brooklyn,-74.00061,40.613501,2270.306406685237
79 St,2020,Manhattan,-73.979917,40.783934,4341.780555555555
79 St,2021,Brooklyn,-74.00061,40.613501,2330.231454005935
79 St,2021,Manhattan,-73.979917,40.783934,4702.7717717717715
8 Av,2019,Brooklyn,-74.011719,40.635064,10603.714681440444
8 Av,2019,Manhattan,-74.002578,40.739777,39374.564383561636
8 Av,2020,Brooklyn,-74.011719,40.635064,3813.036827195468
8 Av,2020,Manhattan,-74.002578,40.739777,11715.6
8 Av,2021,Brooklyn,-74.011719,40.635064,4395.041543026708
8 Av,2021,Manhattan,-74.002578,40.739777,11896.038575667657
8 St - NYU,2019,Manhattan,-73.99262900000002,40.730328,14992.430136986299
8 St - NYU,2020,Manhattan,-73.99262900000002,40.730328,4104.26388888889
8 St - NYU,2021,Manhattan,-73.99262900000002,40.730328,3751.7507418397627
80 St,2019,Queens,-73.858992,40.679371,3633.5439560439563
80 St,2020,Queens,-73.858992,40.679371,1532.9805555555554
80 St,2021,Queens,-73.858992,40.679371,1527.053412462908
81 St - Museum of Natural History,2019,Manhattan,-73.972143,40.781433,12166.011019283747
81 St - Museum of Natural History,2020,Manhattan,-73.972143,40.781433,3282.280555555556
81 St - Museum of Natural History,2021,Manhattan,-73.972143,40.781433,3909.382789317508
